parm,median,lcl,ucl,capt.index,surv.index,n.rel,n.years,surv.inc,lag.time
"fut.lambda[38,16]",0.998426952039603,0.978898671315591,1.01670888234307,38,16,6,20,none,10
"fut.lambda[33,17]",0.99846364417036,0.978352254861912,1.01649281702285,33,17,4,30,none,15
"fut.lambda[19,16]",0.998596321223315,0.976110921410819,1.01820050405072,19,16,14,10,none,10
"fut.lambda[1,3]",0.998728608332762,0.976226675284147,1.01827818620165,1,3,0,10,+ 2 %,5
"fut.lambda[22,18]",0.998735643363843,0.978580469629214,1.01824155308827,22,18,15,10,none,5
"fut.lambda[3,3]",0.998847214336411,0.978601811868569,1.01805695292296,3,3,0,30,+ 2 %,5
"fut.lambda[25,2]",0.999002202783263,0.978318430455038,1.01784773191189,25,2,2,10,+ 2 %,15
"fut.lambda[2,3]",0.999054420842492,0.976928213163536,1.01827226941139,2,3,0,20,+ 2 %,5
"fut.lambda[5,2]",0.999116496169274,0.977437757664179,1.01738925222701,5,2,1,20,+ 2 %,15
"fut.lambda[4,1]",0.999300534142947,0.976261651268558,1.01859960976574,4,1,1,10,+ 2 %,10
"fut.lambda[22,17]",0.999349905764518,0.980739283090615,1.01895586918453,22,17,15,10,none,15
"fut.lambda[22,16]",0.999923732639655,0.97802278588249,1.01750753691133,22,16,15,10,none,10
"fut.lambda[6,2]",0.999926983039232,0.980674951305695,1.01750340934519,6,2,1,30,+ 2 %,15
"fut.lambda[4,3]",1.00035214718533,0.979953582802189,1.01835364067819,4,3,1,10,+ 2 %,5
"fut.lambda[28,2]",1.00044672898911,0.979991296398721,1.01928203801329,28,2,3,10,+ 2 %,15
"fut.lambda[41,18]",1.00045070458179,0.98047641967892,1.0181292566527,41,18,7,20,none,5
"fut.lambda[5,1]",1.00060034722415,0.979943083513634,1.01974372588988,5,1,1,20,+ 2 %,10
"fut.lambda[25,1]",1.00105914350447,0.979497933690483,1.01905409107936,25,1,2,10,+ 2 %,10
"fut.lambda[41,17]",1.00140068051416,0.980316926013639,1.01846483702013,41,17,7,20,none,15
"fut.lambda[36,16]",1.00145512879325,0.982243152591963,1.01798759676002,36,16,5,30,none,10
"fut.lambda[36,17]",1.00149201618038,0.981771716696815,1.01817242092694,36,17,5,30,none,15
"fut.lambda[36,18]",1.00161570737768,0.983247382408155,1.01944547918432,36,18,5,30,none,5
"fut.lambda[41,16]",1.00161903195177,0.981275808322621,1.01881605743246,41,16,7,20,none,10
"fut.lambda[25,3]",1.00162142285048,0.982811074757693,1.0201946667048,25,3,2,10,+ 2 %,5
"fut.lambda[28,1]",1.00206526978595,0.981598077852286,1.02074834874287,28,1,3,10,+ 2 %,10
"fut.lambda[26,2]",1.00208469810119,0.98231670604831,1.02011141146912,26,2,2,20,+ 2 %,15
"fut.lambda[6,1]",1.00208481852967,0.982661364276716,1.02055708687302,6,1,1,30,+ 2 %,10
"fut.lambda[31,2]",1.00212300223365,0.980457535838512,1.02034201224167,31,2,4,10,+ 2 %,15
"fut.lambda[5,3]",1.00216727514024,0.978883506351426,1.02143430593832,5,3,1,20,+ 2 %,5
"fut.lambda[44,18]",1.00257198059952,0.984118092230453,1.02063437598362,44,18,8,20,none,5
"fut.lambda[44,16]",1.00279530843271,0.981252810546206,1.02130300186445,44,16,8,20,none,10
"fut.lambda[6,3]",1.00321363886475,0.983282315447601,1.02157538525727,6,3,1,30,+ 2 %,5
"fut.lambda[44,17]",1.00323432986396,0.982961640325307,1.02119207218948,44,17,8,20,none,15
"fut.lambda[34,2]",1.00334439607037,0.982390842117555,1.02348825431148,34,2,5,10,+ 2 %,15
"fut.lambda[31,1]",1.00370729245316,0.983647649394627,1.02278187027992,31,1,4,10,+ 2 %,10
"fut.lambda[28,3]",1.00373033615944,0.983171382753079,1.02292250417271,28,3,3,10,+ 2 %,5
"fut.lambda[39,16]",1.00408804253222,0.984600747302698,1.02198757667752,39,16,6,30,none,10
"fut.lambda[39,18]",1.00412995387319,0.985774818384315,1.02247587992705,39,18,6,30,none,5
"fut.lambda[26,1]",1.00429347506174,0.983692341515307,1.02420068481396,26,1,2,20,+ 2 %,10
"fut.lambda[27,2]",1.00431179249136,0.983076414341891,1.02245154712521,27,2,2,30,+ 2 %,15
"fut.lambda[39,17]",1.00438837047919,0.98651336795367,1.021496554186,39,17,6,30,none,15
"fut.lambda[47,17]",1.00489105366027,0.98504324093395,1.02342094118218,47,17,9,20,none,15
"fut.lambda[47,16]",1.00501491203798,0.984082671122323,1.02453476947082,47,16,9,20,none,10
"fut.lambda[37,2]",1.00502070708287,0.984720605187497,1.02489129480698,37,2,6,10,+ 2 %,15
"fut.lambda[34,1]",1.00520603977877,0.984648742421401,1.02491391708859,34,1,5,10,+ 2 %,10
"fut.lambda[29,2]",1.00528672851485,0.985042477850106,1.0236484880953,29,2,3,20,+ 2 %,15
"fut.lambda[31,3]",1.00533228049017,0.985164739955249,1.02346208822653,31,3,4,10,+ 2 %,5
"fut.lambda[47,18]",1.00545661573083,0.98503417791973,1.02252553483816,47,18,9,20,none,5
"fut.lambda[26,3]",1.00555184133339,0.986098113309688,1.02404593769348,26,3,2,20,+ 2 %,5
