"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","parameter"
0.980953225899854,0.0180709968764432,0.937582636744876,0.975585741444962,0.982705416233811,0.987066045836276,1.017789571192,1.00083452837039,19119,0,1,"lambda.t[1]"
0.906522485635766,0.0199732961433733,0.864108863533082,0.900243580550229,0.905300548332586,0.912064629791878,0.954742809186918,1.00042815105267,40000,0,1,"lambda.t[2]"
0.903953706147111,0.0238071790937211,0.865929033625705,0.893685051958433,0.896958363546159,0.910555852043929,0.968285587442323,1.00118729353675,4514,0,1,"lambda.t[3]"
0.999165807891869,0.0251166554500811,0.933802918710286,0.989644283071554,1.00787602760582,1.01179626948301,1.03696364028542,1.00104177438381,3825,0,1,"lambda.t[4]"
0.911980786392454,0.0237239041903258,0.869772655161864,0.902691647020914,0.906383158250011,0.919264485781484,0.973101487308519,1.00133598086822,4938,0,1,"lambda.t[5]"
0.962264906983123,0.022643493832874,0.908441262261198,0.95467686300237,0.964536369974436,0.969997670626601,1.00883346285293,1.00113739890653,8186,0,1,"lambda.t[6]"
0.944288379345729,0.0232991324847107,0.898258083254019,0.9357859853033,0.940646094503375,0.952162756618617,1.00094963328649,1.00110352075509,31954,0,1,"lambda.t[7]"
0.969777507315149,0.0241256204401795,0.911827225471429,0.961532520717616,0.973388709429319,0.978316596707591,1.01768000204951,1.00132173818385,10415,0,1,"lambda.t[8]"
0.950638312609686,0.0245212307577089,0.899788794018862,0.942368214089026,0.948041692987998,0.95953973775756,1.00857280035595,1.00117457954614,16813,0,1,"lambda.t[9]"
0.968246944337801,0.0255168101820611,0.908113334202774,0.959296599682933,0.971347431677896,0.977282875641884,1.01938791721511,1.00121220975336,9258,0,1,"lambda.t[10]"
0.922630477004631,0.0286368951239792,0.868588530066815,0.911770566603513,0.916096334214371,0.932963275207205,0.99266991145253,1.00084667543273,9597,0,1,"lambda.t[11]"
0.98818830222302,0.0473513570239426,0.859730006302116,0.972337725378894,1.0075202108317,1.01561621587857,1.03928434142907,1.00247967787837,2108,0,1,"lambda.t[12]"
0.360071315443874,0.0723603066527406,0.22820971796737,0.309715802263913,0.356340702199488,0.406430017719993,0.511804784276385,1.01249457976175,233,0,1,"ann.phi.juv.telemetry"
0.743019413079862,0.0882447612645895,0.557557863525291,0.684900064185511,0.748218283863154,0.806896741471896,0.898657078055832,1.00543986356853,491,0,1,"ann.phi.sec.telemetry"
0.61557542339644,0.11500582937787,0.38635286624369,0.536450373322232,0.618373634077864,0.696892628115516,0.830593835165564,1.00465122194463,578,0,1,"ann.phi.third.telemetry"
0.742548701251128,0.152616480154266,0.423837238445863,0.627324404845751,0.786679194176071,0.876185544285804,0.921340946879157,1.000014951978,40000,0,1,"ann.surv.terrvis[1]"
0.902271515536896,0.0193129847670326,0.853367621342188,0.892581893426451,0.906842988883038,0.916654818493798,0.925852592146661,1.00009579398036,40000,0,1,"ann.surv.terrvis[2]"
0.84917404388423,0.0361114082721709,0.770890905653244,0.826005261090261,0.852067620389089,0.875585286506624,0.910695316819229,1.00035468644883,7039,0,1,"ann.surv.terrvis[3]"
0.857979700159139,0.0371788649123883,0.775908132173648,0.834568045855168,0.861960291913086,0.886086812611872,0.917357108891616,1.00073240935114,3999,0,1,"ann.surv.terrvis[4]"
0.895002855704131,0.0241642995772398,0.834811235677937,0.882996113850678,0.900530599036823,0.912844664170603,0.924865116427795,1.0013203259777,1993,0,1,"ann.surv.terrvis[5]"
0.846670666003952,0.0421014460647739,0.752893223284447,0.820161188107189,0.851089783410305,0.878426147926169,0.913608528664961,1.00390757299335,666,0,1,"ann.surv.terrvis[6]"
0.885860051066774,0.0302776054365697,0.810179889285984,0.870401104353692,0.892871131143946,0.908503928773022,0.923902753797719,1.00333659415636,991,0,1,"ann.surv.terrvis[7]"
0.875984288720294,0.0334366069670277,0.794632354093778,0.85728515026366,0.88221326249224,0.901184279496069,0.921893169214774,1.00630263065983,496,0,1,"ann.surv.terrvis[8]"
0.881722259710208,0.0314736786977723,0.803771128697477,0.865245811318614,0.888160974890106,0.905209310942547,0.922735139358469,1.00338061206686,934,0,1,"ann.surv.terrvis[9]"
0.870641408757418,0.0347508578564151,0.78840071193028,0.850714262437472,0.87604518551272,0.896783740078084,0.920410320211767,1.00217507169292,1290,0,1,"ann.surv.terrvis[10]"
0.871539930861047,0.0332917647971854,0.793423514381635,0.852765667884611,0.876851157683018,0.896480298355442,0.919462005771422,1.0017754277037,1948,0,1,"ann.surv.terrvis[11]"
0.832593325644399,0.0448986539161966,0.734089387052055,0.804365592282702,0.836774731329048,0.865536042740512,0.906972705931722,1.00183260642371,1391,0,1,"ann.surv.terrvis[12]"
0.853930310788069,0.0510962443852923,0.727505180172816,0.829424258146452,0.864867318516576,0.890794519174322,0.918735405873581,1.00553831290935,614,0,1,"ann.surv.terrvis[13]"
0.530013460010065,0.142052783330755,0.314034145029055,0.419033665036763,0.502260851072871,0.623172328661802,0.847645379211782,1.0000939617121,20086,0,1,"ann.surv.terrvis[14]"
0.595286313195361,0.0123452688122472,0.570990872148976,0.586993920797998,0.595339209235371,0.603545094975539,0.619414858886634,1.00078873303061,3095,0,1,"mean.p.terrvis"
0.949826294437098,0.00388589203190744,0.93943165604157,0.949155429189324,0.951182302747205,0.951582149763667,0.953887020414339,1.00289532000427,2967,0,1,"mean.lambda"
0.913696582591048,0.11492229978354,0.866354200201939,0.915357881428947,0.930017249947372,0.941755766014448,0.963416358255714,1.00647801842941,2487,0,1,"fut.lambda[1,1]"
